carrier,delivery_date,order_id,shipment_date,shipment_id,shipment_status,tracking_number
UPS,18-12-2023,14605,11-12-2023,14605,Shipped,TRK054902
UPS,13-12-2023,12040,12-12-2023,12040,Shipped,TRK204317
UPS,13-12-2023,9727,12-12-2023,9727,Shipped,TRK586297
UPS,13-12-2023,9484,12-12-2023,9484,Shipped,TRK917463
UPS,14-12-2023,7921,12-12-2023,7921,Shipped,TRK096334
UPS,14-12-2023,3190,12-12-2023,3190,Shipped,TRK897036
UPS,15-12-2023,2800,12-12-2023,2800,Shipped,TRK381464
UPS,16-12-2023,7249,12-12-2023,7249,Shipped,TRK254157
UPS,17-12-2023,11170,12-12-2023,11170,Shipped,TRK240814
UPS,18-12-2023,4597,12-12-2023,4597,Shipped,TRK245675
UPS,19-12-2023,13693,12-12-2023,13693,Shipped,TRK460796
UPS,19-12-2023,2020,12-12-2023,2020,Shipped,TRK732981
UPS,17-12-2023,3898,13-12-2023,3898,Shipped,TRK153705
UPS,17-12-2023,10243,13-12-2023,10243,Shipped,TRK999153
UPS,18-12-2023,2581,13-12-2023,2581,Shipped,TRK577673
UPS,18-12-2023,3457,13-12-2023,3457,Shipped,TRK882681
UPS,19-12-2023,8770,13-12-2023,8770,Shipped,TRK047993
UPS,19-12-2023,5413,13-12-2023,5413,Shipped,TRK764157
UPS,21-12-2023,14335,13-12-2023,14335,Shipped,TRK006603
UPS,19-12-2023,13360,14-12-2023,13360,Shipped,TRK391720
UPS,19-12-2023,14308,14-12-2023,14308,Shipped,TRK675740
UPS,17-12-2023,3379,15-12-2023,3379,Shipped,TRK049482
UPS,17-12-2023,2296,15-12-2023,2296,Shipped,TRK608737
UPS,18-12-2023,13330,15-12-2023,13330,Shipped,TRK573725
UPS,23-12-2023,14089,15-12-2023,14089,Shipped,TRK273890
UPS,17-12-2023,2710,16-12-2023,2710,Shipped,TRK075109
UPS,19-12-2023,6784,16-12-2023,6784,Shipped,TRK040428
UPS,19-12-2023,13942,16-12-2023,13942,Shipped,TRK166313
UPS,19-12-2023,5008,16-12-2023,5008,Shipped,TRK276647
UPS,19-12-2023,9349,16-12-2023,9349,Shipped,TRK523165
UPS,23-12-2023,8818,16-12-2023,8818,Shipped,TRK042920
UPS,23-12-2023,12244,16-12-2023,12244,Shipped,TRK564607
UPS,23-12-2023,6826,16-12-2023,6826,Shipped,TRK829429
UPS,20-12-2023,11581,17-12-2023,11581,Shipped,TRK740486
UPS,21-12-2023,9166,17-12-2023,9166,Shipped,TRK365156
UPS,24-12-2023,11344,17-12-2023,11344,Shipped,TRK021676
UPS,21-12-2023,9814,18-12-2023,9814,Shipped,TRK948204
UPS,22-12-2023,10162,18-12-2023,10162,Shipped,TRK414010
UPS,23-12-2023,2071,18-12-2023,2071,Shipped,TRK448994
UPS,23-12-2023,14530,18-12-2023,14530,Shipped,TRK601072
UPS,20-12-2023,12547,19-12-2023,12547,Shipped,TRK606774
UPS,21-12-2023,4057,19-12-2023,4057,Shipped,TRK031316
UPS,21-12-2023,7951,19-12-2023,7951,Shipped,TRK884648
UPS,24-12-2023,8269,19-12-2023,8269,Shipped,TRK060061
UPS,25-12-2023,8512,19-12-2023,8512,Shipped,TRK952933
UPS,27-12-2023,8854,19-12-2023,8854,Shipped,TRK938456
UPS,23-12-2023,3703,20-12-2023,3703,Shipped,TRK204011
UPS,26-12-2023,12232,20-12-2023,12232,Shipped,TRK622000
UPS,23-12-2023,5134,21-12-2023,5134,Shipped,TRK391567
UPS,23-12-2023,2137,21-12-2023,2137,Shipped,TRK937635
UPS,27-12-2023,14521,21-12-2023,14521,Shipped,TRK056704
UPS,27-12-2023,5419,21-12-2023,5419,Shipped,TRK242558
UPS,27-12-2023,3793,21-12-2023,3793,Shipped,TRK262337
UPS,28-12-2023,1837,21-12-2023,1837,Shipped,TRK238565
UPS,28-12-2023,13660,21-12-2023,13660,Shipped,TRK882096
UPS,29-12-2023,11314,21-12-2023,11314,Shipped,TRK336784
UPS,25-12-2023,2113,22-12-2023,2113,Shipped,TRK511921
UPS,25-12-2023,12967,22-12-2023,12967,Shipped,TRK733387
UPS,26-12-2023,13717,22-12-2023,13717,Shipped,TRK344515
UPS,26-12-2023,6478,22-12-2023,6478,Shipped,TRK864671
UPS,26-12-2023,4468,22-12-2023,4468,Shipped,TRK880544
UPS,27-12-2023,14002,22-12-2023,14002,Shipped,TRK099122
UPS,27-12-2023,13573,22-12-2023,13573,Shipped,TRK748756
UPS,28-12-2023,10792,22-12-2023,10792,Shipped,TRK654308
UPS,30-12-2023,5407,22-12-2023,5407,Shipped,TRK488237
UPS,30-12-2023,4066,22-12-2023,4066,Shipped,TRK927079
UPS,24-12-2023,2968,23-12-2023,2968,Shipped,TRK279503
UPS,24-12-2023,6988,23-12-2023,6988,Shipped,TRK295804
UPS,26-12-2023,3823,23-12-2023,3823,Shipped,TRK498462
UPS,26-12-2023,7291,23-12-2023,7291,Shipped,TRK753619
UPS,27-12-2023,12265,23-12-2023,12265,Shipped,TRK611796
UPS,27-12-2023,13891,23-12-2023,13891,Shipped,TRK853013
UPS,26-12-2023,2767,24-12-2023,2767,Shipped,TRK733430
UPS,27-12-2023,7330,24-12-2023,7330,Shipped,TRK584602
UPS,30-12-2023,7681,24-12-2023,7681,Shipped,TRK107928
UPS,30-12-2023,6835,24-12-2023,6835,Shipped,TRK180150
UPS,31-12-2023,14758,24-12-2023,14758,Shipped,TRK328191
UPS,26-12-2023,13081,25-12-2023,13081,Shipped,TRK632548
UPS,26-12-2023,6505,25-12-2023,6505,Shipped,TRK666810
UPS,28-12-2023,14518,25-12-2023,14518,Shipped,TRK256939
UPS,28-12-2023,6322,25-12-2023,6322,Shipped,TRK743940
UPS,29-12-2023,9205,25-12-2023,9205,Shipped,TRK377016
UPS,28-12-2023,8017,26-12-2023,8017,Shipped,TRK634249
UPS,29-12-2023,14548,26-12-2023,14548,Shipped,TRK067359
UPS,30-12-2023,14692,26-12-2023,14692,Shipped,TRK333894
UPS,01-01-2024,11674,26-12-2023,11674,Shipped,TRK424264
UPS,01-01-2024,5749,26-12-2023,5749,Shipped,TRK595034
UPS,01-01-2024,5041,26-12-2023,5041,Shipped,TRK848579
UPS,02-01-2024,10384,26-12-2023,10384,Shipped,TRK225314
UPS,30-12-2023,9796,27-12-2023,9796,Shipped,TRK641876
UPS,31-12-2023,4270,29-12-2023,4270,Shipped,TRK047619
UPS,31-12-2023,8200,29-12-2023,8200,Shipped,TRK320412
UPS,02-01-2024,6460,29-12-2023,6460,Shipped,TRK994963
UPS,04-01-2024,5668,29-12-2023,5668,Shipped,TRK446305
UPS,02-01-2024,13483,30-12-2023,13483,Shipped,TRK478161
UPS,04-01-2024,3643,30-12-2023,3643,Shipped,TRK443403
UPS,06-01-2024,1219,30-12-2023,1219,Shipped,TRK470164
UPS,01-01-2024,4288,31-12-2023,4288,Shipped,TRK176376
UPS,02-01-2024,14728,31-12-2023,14728,Shipped,TRK576579
UPS,02-01-2024,2155,31-12-2023,2155,Shipped,TRK653253
UPS,03-01-2024,12847,31-12-2023,12847,Shipped,TRK840310
UPS,07-01-2024,13762,31-12-2023,13762,Shipped,TRK867664
UPS,03-01-2024,14863,01-01-2024,14863,Shipped,TRK037018
UPS,08-01-2024,5767,01-01-2024,5767,Shipped,TRK037202
UPS,05-01-2024,4216,02-01-2024,4216,Shipped,TRK202036
UPS,04-01-2024,8248,03-01-2024,8248,Shipped,TRK012771
UPS,07-01-2024,12034,03-01-2024,12034,Shipped,TRK983982
UPS,08-01-2024,12421,03-01-2024,12421,Shipped,TRK561818
UPS,10-01-2024,1552,03-01-2024,1552,Shipped,TRK556773
UPS,11-01-2024,2248,03-01-2024,2248,Shipped,TRK756680
UPS,11-01-2024,14020,03-01-2024,14020,Shipped,TRK819100
UPS,06-01-2024,14989,04-01-2024,14989,Shipped,TRK983709
UPS,08-01-2024,4993,04-01-2024,4993,Shipped,TRK253781
UPS,10-01-2024,13216,04-01-2024,13216,Shipped,TRK321971
UPS,11-01-2024,13978,04-01-2024,13978,Shipped,TRK537602
UPS,12-01-2024,13804,04-01-2024,13804,Shipped,TRK836819
UPS,08-01-2024,4297,05-01-2024,4297,Shipped,TRK118854
UPS,11-01-2024,1876,05-01-2024,1876,Shipped,TRK953568
UPS,13-01-2024,11122,05-01-2024,11122,Shipped,TRK769919
UPS,08-01-2024,7273,06-01-2024,7273,Shipped,TRK931987
UPS,09-01-2024,11476,06-01-2024,11476,Shipped,TRK760828
UPS,09-01-2024,6130,06-01-2024,6130,Shipped,TRK876265
UPS,10-01-2024,13282,07-01-2024,13282,Shipped,TRK884808
UPS,12-01-2024,9952,07-01-2024,9952,Shipped,TRK937437
UPS,13-01-2024,14545,08-01-2024,14545,Shipped,TRK065476
UPS,13-01-2024,9487,08-01-2024,9487,Shipped,TRK752653
UPS,14-01-2024,14932,08-01-2024,14932,Shipped,TRK671178
UPS,11-01-2024,12811,09-01-2024,12811,Shipped,TRK475254
UPS,11-01-2024,2185,09-01-2024,2185,Shipped,TRK507862
UPS,11-01-2024,10222,09-01-2024,10222,Shipped,TRK639271
UPS,14-01-2024,4624,09-01-2024,4624,Shipped,TRK482683
UPS,17-01-2024,9880,09-01-2024,9880,Shipped,TRK442119
UPS,17-01-2024,3559,09-01-2024,3559,Shipped,TRK551047
UPS,12-01-2024,10984,10-01-2024,10984,Shipped,TRK811858
UPS,13-01-2024,14944,10-01-2024,14944,Shipped,TRK144440
UPS,14-01-2024,7780,10-01-2024,7780,Shipped,TRK057713
UPS,15-01-2024,6961,10-01-2024,6961,Shipped,TRK947860
UPS,17-01-2024,3022,10-01-2024,3022,Shipped,TRK489673
UPS,17-01-2024,5023,10-01-2024,5023,Shipped,TRK775837
UPS,18-01-2024,7882,10-01-2024,7882,Shipped,TRK499579
UPS,18-01-2024,10378,10-01-2024,10378,Shipped,TRK976349
UPS,17-01-2024,11512,11-01-2024,11512,Shipped,TRK192195
UPS,17-01-2024,7213,11-01-2024,7213,Shipped,TRK430597
UPS,19-01-2024,6733,11-01-2024,6733,Shipped,TRK545373
UPS,13-01-2024,13606,12-01-2024,13606,Shipped,TRK558791
UPS,17-01-2024,9859,12-01-2024,9859,Shipped,TRK683069
UPS,19-01-2024,12400,12-01-2024,12400,Shipped,TRK030976
UPS,20-01-2024,3112,12-01-2024,3112,Shipped,TRK323974
UPS,20-01-2024,4126,13-01-2024,4126,Shipped,TRK461046
UPS,20-01-2024,2866,13-01-2024,2866,Shipped,TRK895288
UPS,21-01-2024,6448,13-01-2024,6448,Shipped,TRK011289
UPS,15-01-2024,3592,14-01-2024,3592,Shipped,TRK307249
UPS,16-01-2024,14947,14-01-2024,14947,Shipped,TRK144779
UPS,16-01-2024,12712,14-01-2024,12712,Shipped,TRK160304
UPS,18-01-2024,14320,14-01-2024,14320,Shipped,TRK779835
UPS,19-01-2024,4516,15-01-2024,4516,Shipped,TRK505516
UPS,21-01-2024,3895,15-01-2024,3895,Shipped,TRK264797
UPS,21-01-2024,5521,15-01-2024,5521,Shipped,TRK334239
UPS,21-01-2024,13504,15-01-2024,13504,Shipped,TRK349427
UPS,22-01-2024,9505,15-01-2024,9505,Shipped,TRK025759
UPS,21-01-2024,5860,16-01-2024,5860,Shipped,TRK144141
UPS,21-01-2024,12349,16-01-2024,12349,Shipped,TRK860255
UPS,24-01-2024,11590,16-01-2024,11590,Shipped,TRK613938
UPS,23-01-2024,7228,18-01-2024,7228,Shipped,TRK074352
UPS,25-01-2024,12736,18-01-2024,12736,Shipped,TRK295921
UPS,25-01-2024,10942,18-01-2024,10942,Shipped,TRK380320
UPS,26-01-2024,2956,18-01-2024,2956,Shipped,TRK446272
UPS,20-01-2024,8191,19-01-2024,8191,Shipped,TRK647847
UPS,21-01-2024,5182,19-01-2024,5182,Shipped,TRK885280
UPS,23-01-2024,5746,19-01-2024,5746,Shipped,TRK284044
UPS,24-01-2024,11695,19-01-2024,11695,Shipped,TRK341231
UPS,24-01-2024,1099,19-01-2024,1099,Shipped,TRK490339
UPS,25-01-2024,1018,19-01-2024,1018,Shipped,TRK239274
UPS,25-01-2024,9583,19-01-2024,9583,Shipped,TRK367095
UPS,22-01-2024,14875,20-01-2024,14875,Shipped,TRK036145
UPS,22-01-2024,1174,20-01-2024,1174,Shipped,TRK861960
UPS,23-01-2024,12352,20-01-2024,12352,Shipped,TRK000992
UPS,25-01-2024,2878,21-01-2024,2878,Shipped,TRK947569
UPS,26-01-2024,8926,21-01-2024,8926,Shipped,TRK795517
UPS,26-01-2024,13348,21-01-2024,13348,Shipped,TRK833765
UPS,27-01-2024,3661,21-01-2024,3661,Shipped,TRK817242
UPS,27-01-2024,8047,21-01-2024,8047,Shipped,TRK857007
UPS,24-01-2024,1189,22-01-2024,1189,Shipped,TRK970074
UPS,27-01-2024,7051,22-01-2024,7051,Shipped,TRK483583
UPS,29-01-2024,3445,22-01-2024,3445,Shipped,TRK227098
UPS,29-01-2024,1600,22-01-2024,1600,Shipped,TRK410183
UPS,27-01-2024,4315,23-01-2024,4315,Shipped,TRK185955
UPS,27-01-2024,3268,23-01-2024,3268,Shipped,TRK545385
UPS,27-01-2024,4972,23-01-2024,4972,Shipped,TRK654068
UPS,27-01-2024,1114,23-01-2024,1114,Shipped,TRK693294
UPS,30-01-2024,4291,23-01-2024,4291,Shipped,TRK690004
UPS,25-01-2024,3511,24-01-2024,3511,Shipped,TRK935087
UPS,27-01-2024,6574,24-01-2024,6574,Shipped,TRK579839
UPS,28-01-2024,10726,24-01-2024,10726,Shipped,TRK457225
UPS,28-01-2024,1309,24-01-2024,1309,Shipped,TRK891664
UPS,27-01-2024,2011,25-01-2024,2011,Shipped,TRK633950
UPS,29-01-2024,14248,25-01-2024,14248,Shipped,TRK009271
UPS,29-01-2024,8752,25-01-2024,8752,Shipped,TRK027428
UPS,30-01-2024,12109,25-01-2024,12109,Shipped,TRK147850
UPS,30-01-2024,7798,25-01-2024,7798,Shipped,TRK501474
UPS,31-01-2024,12190,25-01-2024,12190,Shipped,TRK402000
UPS,29-01-2024,2914,26-01-2024,2914,Shipped,TRK625997
UPS,30-01-2024,14386,26-01-2024,14386,Shipped,TRK486640
UPS,28-01-2024,8599,27-01-2024,8599,Shipped,TRK724161
UPS,29-01-2024,7594,27-01-2024,7594,Shipped,TRK622797
UPS,30-01-2024,7342,27-01-2024,7342,Shipped,TRK549228
UPS,31-01-2024,1078,27-01-2024,1078,Shipped,TRK124729
UPS,31-01-2024,2851,27-01-2024,2851,Shipped,TRK873016
UPS,30-01-2024,14797,28-01-2024,14797,Shipped,TRK890535
UPS,31-01-2024,12682,28-01-2024,12682,Shipped,TRK532292
UPS,02-02-2024,10642,28-01-2024,10642,Shipped,TRK235602
UPS,02-02-2024,8035,28-01-2024,8035,Shipped,TRK419480
UPS,05-02-2024,10732,28-01-2024,10732,Shipped,TRK998078
UPS,30-01-2024,10882,29-01-2024,10882,Shipped,TRK804817
UPS,02-02-2024,12631,29-01-2024,12631,Shipped,TRK717921
UPS,05-02-2024,10999,29-01-2024,10999,Shipped,TRK076074
UPS,02-02-2024,10702,30-01-2024,10702,Shipped,TRK633939
UPS,02-02-2024,2077,30-01-2024,2077,Shipped,TRK657232
UPS,03-02-2024,13534,30-01-2024,13534,Shipped,TRK356823
UPS,03-02-2024,2116,30-01-2024,2116,Shipped,TRK954877
UPS,03-02-2024,4285,30-01-2024,4285,Shipped,TRK987921
UPS,05-02-2024,7174,30-01-2024,7174,Shipped,TRK973338
UPS,04-02-2024,10420,31-01-2024,10420,Shipped,TRK440065
UPS,06-02-2024,6364,31-01-2024,6364,Shipped,TRK616470
UPS,06-02-2024,2458,31-01-2024,2458,Shipped,TRK915314
UPS,07-02-2024,7405,31-01-2024,7405,Shipped,TRK541499
UPS,07-02-2024,4522,31-01-2024,4522,Shipped,TRK694946
UPS,08-02-2024,12865,31-01-2024,12865,Shipped,TRK860700
UPS,02-02-2024,4012,01-02-2024,4012,Shipped,TRK174843
UPS,05-02-2024,7270,01-02-2024,7270,Shipped,TRK198711
UPS,06-02-2024,4567,01-02-2024,4567,Shipped,TRK086886
UPS,08-02-2024,12850,01-02-2024,12850,Shipped,TRK582865
UPS,09-02-2024,2191,01-02-2024,2191,Shipped,TRK281550
UPS,04-02-2024,5950,02-02-2024,5950,Shipped,TRK078040
UPS,05-02-2024,4171,02-02-2024,4171,Shipped,TRK426344
UPS,08-02-2024,3580,02-02-2024,3580,Shipped,TRK021397
UPS,08-02-2024,13438,02-02-2024,13438,Shipped,TRK572087
UPS,06-02-2024,13924,03-02-2024,13924,Shipped,TRK479169
UPS,08-02-2024,1873,03-02-2024,1873,Shipped,TRK928037
UPS,09-02-2024,2434,03-02-2024,2434,Shipped,TRK157668
UPS,11-02-2024,9037,03-02-2024,9037,Shipped,TRK954264
UPS,07-02-2024,11944,04-02-2024,11944,Shipped,TRK130676
UPS,07-02-2024,2194,04-02-2024,2194,Shipped,TRK914517
UPS,09-02-2024,5929,04-02-2024,5929,Shipped,TRK981397
UPS,10-02-2024,1498,04-02-2024,1498,Shipped,TRK689317
UPS,11-02-2024,1162,04-02-2024,1162,Shipped,TRK232335
UPS,08-02-2024,8479,05-02-2024,8479,Shipped,TRK325318
UPS,10-02-2024,1900,05-02-2024,1900,Shipped,TRK154259
UPS,10-02-2024,8653,05-02-2024,8653,Shipped,TRK784404
UPS,11-02-2024,2953,05-02-2024,2953,Shipped,TRK836580
UPS,13-02-2024,9673,05-02-2024,9673,Shipped,TRK917887
UPS,09-02-2024,10048,06-02-2024,10048,Shipped,TRK904342
UPS,10-02-2024,5185,06-02-2024,5185,Shipped,TRK984400
UPS,11-02-2024,6223,06-02-2024,6223,Shipped,TRK347320
UPS,11-02-2024,4867,06-02-2024,4867,Shipped,TRK728066
UPS,11-02-2024,14293,06-02-2024,14293,Shipped,TRK905260
UPS,12-02-2024,3883,06-02-2024,3883,Shipped,TRK464784
UPS,13-02-2024,1261,06-02-2024,1261,Shipped,TRK921850
UPS,13-02-2024,8881,06-02-2024,8881,Shipped,TRK935056
UPS,14-02-2024,12157,06-02-2024,12157,Shipped,TRK239607
UPS,09-02-2024,10849,07-02-2024,10849,Shipped,TRK145931
UPS,09-02-2024,14755,07-02-2024,14755,Shipped,TRK576750
UPS,11-02-2024,11680,07-02-2024,11680,Shipped,TRK850274
UPS,14-02-2024,12934,07-02-2024,12934,Shipped,TRK509180
UPS,11-02-2024,4615,08-02-2024,4615,Shipped,TRK239148
UPS,11-02-2024,11095,08-02-2024,11095,Shipped,TRK494960
UPS,11-02-2024,6577,08-02-2024,6577,Shipped,TRK502438
UPS,16-02-2024,5875,08-02-2024,5875,Shipped,TRK227774
UPS,16-02-2024,14596,08-02-2024,14596,Shipped,TRK591573
UPS,16-02-2024,1585,08-02-2024,1585,Shipped,TRK889995
UPS,12-02-2024,4639,09-02-2024,4639,Shipped,TRK793322
UPS,15-02-2024,13060,09-02-2024,13060,Shipped,TRK493870
UPS,16-02-2024,14344,09-02-2024,14344,Shipped,TRK636953
UPS,16-02-2024,12493,09-02-2024,12493,Shipped,TRK666665
UPS,12-02-2024,13342,10-02-2024,13342,Shipped,TRK213820
UPS,12-02-2024,13765,10-02-2024,13765,Shipped,TRK866184
UPS,13-02-2024,1345,10-02-2024,1345,Shipped,TRK049849
UPS,16-02-2024,3925,10-02-2024,3925,Shipped,TRK344573
UPS,16-02-2024,14905,11-02-2024,14905,Shipped,TRK105172
UPS,19-02-2024,2476,11-02-2024,2476,Shipped,TRK075328
UPS,19-02-2024,14638,11-02-2024,14638,Shipped,TRK546038
UPS,14-02-2024,14578,12-02-2024,14578,Shipped,TRK215148
UPS,16-02-2024,10678,12-02-2024,10678,Shipped,TRK633736
UPS,17-02-2024,10681,12-02-2024,10681,Shipped,TRK179370
UPS,17-02-2024,9700,12-02-2024,9700,Shipped,TRK561583
UPS,19-02-2024,9889,12-02-2024,9889,Shipped,TRK449451
UPS,19-02-2024,12361,12-02-2024,12361,Shipped,TRK543263
UPS,14-02-2024,1285,13-02-2024,1285,Shipped,TRK470607
UPS,14-02-2024,5707,13-02-2024,5707,Shipped,TRK726951
UPS,16-02-2024,2884,13-02-2024,2884,Shipped,TRK202244
UPS,16-02-2024,9565,13-02-2024,9565,Shipped,TRK488843
UPS,18-02-2024,9745,13-02-2024,9745,Shipped,TRK459527
UPS,16-02-2024,10306,14-02-2024,10306,Shipped,TRK391505
UPS,16-02-2024,4294,14-02-2024,4294,Shipped,TRK827781
UPS,20-02-2024,3409,14-02-2024,3409,Shipped,TRK389942
UPS,20-02-2024,3625,14-02-2024,3625,Shipped,TRK813340
UPS,21-02-2024,13618,14-02-2024,13618,Shipped,TRK322198
UPS,21-02-2024,7156,14-02-2024,7156,Shipped,TRK828912
UPS,22-02-2024,14332,14-02-2024,14332,Shipped,TRK652999
UPS,16-02-2024,10072,15-02-2024,10072,Shipped,TRK705069
UPS,18-02-2024,1324,15-02-2024,1324,Shipped,TRK834638
UPS,19-02-2024,12424,15-02-2024,12424,Shipped,TRK457722
UPS,20-02-2024,1564,15-02-2024,1564,Shipped,TRK266453
UPS,20-02-2024,2659,15-02-2024,2659,Shipped,TRK493315
UPS,22-02-2024,4981,15-02-2024,4981,Shipped,TRK030609
UPS,22-02-2024,13591,15-02-2024,13591,Shipped,TRK605958
UPS,23-02-2024,12472,15-02-2024,12472,Shipped,TRK624876
UPS,21-02-2024,4570,16-02-2024,4570,Shipped,TRK146336
UPS,22-02-2024,6994,16-02-2024,6994,Shipped,TRK571589
UPS,24-02-2024,11884,16-02-2024,11884,Shipped,TRK700406
UPS,22-02-2024,5785,17-02-2024,5785,Shipped,TRK193773
UPS,22-02-2024,1405,17-02-2024,1405,Shipped,TRK908831
UPS,22-02-2024,12427,17-02-2024,12427,Shipped,TRK962058
UPS,23-02-2024,8038,17-02-2024,8038,Shipped,TRK881220
UPS,20-02-2024,6499,18-02-2024,6499,Shipped,TRK647593
UPS,21-02-2024,14287,18-02-2024,14287,Shipped,TRK097348
UPS,23-02-2024,9160,18-02-2024,9160,Shipped,TRK794619
UPS,23-02-2024,6571,18-02-2024,6571,Shipped,TRK868150
UPS,23-02-2024,8689,19-02-2024,8689,Shipped,TRK409783
UPS,24-02-2024,6217,19-02-2024,6217,Shipped,TRK538466
UPS,26-02-2024,10123,19-02-2024,10123,Shipped,TRK205933
UPS,26-02-2024,7549,19-02-2024,7549,Shipped,TRK359558
UPS,23-02-2024,1975,20-02-2024,1975,Shipped,TRK648363
UPS,25-02-2024,5572,20-02-2024,5572,Shipped,TRK071728
UPS,25-02-2024,4060,20-02-2024,4060,Shipped,TRK439417
UPS,27-02-2024,14182,20-02-2024,14182,Shipped,TRK201488
UPS,28-02-2024,11098,20-02-2024,11098,Shipped,TRK723860
UPS,24-02-2024,3574,21-02-2024,3574,Shipped,TRK536795
UPS,25-02-2024,5611,21-02-2024,5611,Shipped,TRK169470
UPS,26-02-2024,12943,21-02-2024,12943,Shipped,TRK925285
UPS,29-02-2024,4153,21-02-2024,4153,Shipped,TRK248083
UPS,29-02-2024,1735,21-02-2024,1735,Shipped,TRK922917
UPS,24-02-2024,5164,22-02-2024,5164,Shipped,TRK546951
UPS,25-02-2024,8125,22-02-2024,8125,Shipped,TRK583660
UPS,25-02-2024,13477,22-02-2024,13477,Shipped,TRK618326
UPS,27-02-2024,4087,22-02-2024,4087,Shipped,TRK203871
UPS,27-02-2024,6073,22-02-2024,6073,Shipped,TRK658757
UPS,28-02-2024,13687,22-02-2024,13687,Shipped,TRK952001
UPS,29-02-2024,11146,22-02-2024,11146,Shipped,TRK574937
UPS,25-02-2024,7297,23-02-2024,7297,Shipped,TRK960780
UPS,27-02-2024,1696,23-02-2024,1696,Shipped,TRK067699
UPS,02-03-2024,11302,23-02-2024,11302,Shipped,TRK832987
UPS,25-02-2024,11866,24-02-2024,11866,Shipped,TRK152622
UPS,26-02-2024,13156,24-02-2024,13156,Shipped,TRK224112
UPS,26-02-2024,6871,24-02-2024,6871,Shipped,TRK504582
UPS,26-02-2024,7504,24-02-2024,7504,Shipped,TRK528536
UPS,27-02-2024,2782,24-02-2024,2782,Shipped,TRK061419
UPS,27-02-2024,1807,24-02-2024,1807,Shipped,TRK545263
UPS,28-02-2024,5530,24-02-2024,5530,Shipped,TRK272395
UPS,29-02-2024,13213,24-02-2024,13213,Shipped,TRK330257
UPS,29-02-2024,14086,24-02-2024,14086,Shipped,TRK852859
UPS,01-03-2024,12430,24-02-2024,12430,Shipped,TRK463480
UPS,02-03-2024,4606,24-02-2024,4606,Shipped,TRK514496
UPS,27-02-2024,9079,25-02-2024,9079,Shipped,TRK399394
UPS,01-03-2024,10294,25-02-2024,10294,Shipped,TRK290221
UPS,02-03-2024,6391,25-02-2024,6391,Shipped,TRK521190
UPS,02-03-2024,1390,25-02-2024,1390,Shipped,TRK969293
UPS,02-03-2024,8716,25-02-2024,8716,Shipped,TRK996227
UPS,03-03-2024,1033,25-02-2024,1033,Shipped,TRK609734
UPS,03-03-2024,3751,25-02-2024,3751,Shipped,TRK745875
UPS,29-02-2024,2050,26-02-2024,2050,Shipped,TRK175610
UPS,01-03-2024,7834,26-02-2024,7834,Shipped,TRK103347
UPS,01-03-2024,10438,26-02-2024,10438,Shipped,TRK882277
UPS,02-03-2024,5095,26-02-2024,5095,Shipped,TRK544127
UPS,02-03-2024,12700,26-02-2024,12700,Shipped,TRK852665
UPS,04-03-2024,1369,26-02-2024,1369,Shipped,TRK456597
UPS,04-03-2024,4987,26-02-2024,4987,Shipped,TRK588204
UPS,05-03-2024,13543,26-02-2024,13543,Shipped,TRK077825
UPS,01-03-2024,13354,27-02-2024,13354,Shipped,TRK587608
UPS,03-03-2024,7003,27-02-2024,7003,Shipped,TRK728218
UPS,04-03-2024,12694,27-02-2024,12694,Shipped,TRK696857
UPS,02-03-2024,7603,28-02-2024,7603,Shipped,TRK600045
UPS,03-03-2024,5293,28-02-2024,5293,Shipped,TRK553055
UPS,05-03-2024,9112,28-02-2024,9112,Shipped,TRK197479
UPS,06-03-2024,5911,28-02-2024,5911,Shipped,TRK143468
UPS,06-03-2024,2794,28-02-2024,2794,Shipped,TRK811413
UPS,03-03-2024,13630,29-02-2024,13630,Shipped,TRK366055
UPS,04-03-2024,11260,29-02-2024,11260,Shipped,TRK828043
UPS,03-03-2024,7072,01-03-2024,7072,Shipped,TRK834431
UPS,05-03-2024,2629,01-03-2024,2629,Shipped,TRK308255
UPS,06-03-2024,11914,01-03-2024,11914,Shipped,TRK458560
UPS,07-03-2024,1930,01-03-2024,1930,Shipped,TRK568113
UPS,09-03-2024,13885,01-03-2024,13885,Shipped,TRK670493
UPS,05-03-2024,13039,02-03-2024,13039,Shipped,TRK937269
UPS,07-03-2024,1507,02-03-2024,1507,Shipped,TRK869073
UPS,08-03-2024,11242,02-03-2024,11242,Shipped,TRK126708
UPS,08-03-2024,11872,02-03-2024,11872,Shipped,TRK399420
UPS,09-03-2024,10093,02-03-2024,10093,Shipped,TRK090842
UPS,09-03-2024,10330,02-03-2024,10330,Shipped,TRK745896
UPS,04-03-2024,1117,03-03-2024,1117,Shipped,TRK887625
UPS,06-03-2024,2446,03-03-2024,2446,Shipped,TRK112144
UPS,07-03-2024,9475,03-03-2024,9475,Shipped,TRK093352
UPS,07-03-2024,14281,03-03-2024,14281,Shipped,TRK558730
UPS,08-03-2024,8503,03-03-2024,8503,Shipped,TRK850448
UPS,08-03-2024,10537,04-03-2024,10537,Shipped,TRK910470
UPS,12-03-2024,13168,04-03-2024,13168,Shipped,TRK625523
UPS,09-03-2024,3244,05-03-2024,3244,Shipped,TRK016551
UPS,12-03-2024,12787,05-03-2024,12787,Shipped,TRK713143
